"id","cuisine","set"
13504,"korean","train"
12470,"greek","train"
41971,"brazilian","train"
14988,"italian","train"
47576,"cajun_creole","train"
43125,"vietnamese","train"
18856,"japanese","train"
27129,"french","train"
23526,"french","train"
32507,"italian","train"
26542,"indian","train"
24583,"southern_us","train"
34011,"french","train"
16226,"indian","train"
29116,"southern_us","train"
12180,"southern_us","train"
19038,"french","train"
12072,"chinese","train"
28633,"moroccan","train"
47038,"chinese","train"
18226,"spanish","train"
34591,"greek","train"
1458,"indian","train"
22720,"chinese","train"
21280,"southern_us","train"
46328,"indian","train"
9253,"southern_us","train"
7016,"southern_us","train"
36038,"mexican","train"
9466,"moroccan","train"
18821,"french","train"
19369,"brazilian","train"
6789,"chinese","train"
34913,"mexican","train"
32648,"italian","train"
38215,"french","train"
20943,"japanese","train"
37507,"italian","train"
33275,"moroccan","train"
21951,"thai","train"
28712,"mexican","train"
25867,"thai","train"
8532,"mexican","train"
22584,"indian","train"
48531,"southern_us","train"
17266,"cajun_creole","train"
857,"italian","train"
13166,"italian","train"
13055,"chinese","train"
29720,"southern_us","train"
14799,"french","train"
22804,"cajun_creole","train"
11582,"french","train"
12826,"mexican","train"
17844,"mexican","train"
43210,"italian","train"
35336,"mexican","train"
5726,"jamaican","train"
12407,"chinese","train"
13473,"french","train"
13391,"chinese","train"
3611,"italian","train"
32681,"thai","train"
4840,"indian","train"
28536,"jamaican","train"
28865,"southern_us","train"
26702,"british","train"
9286,"indian","train"
11718,"thai","train"
29043,"french","train"
12331,"mexican","train"
22483,"mexican","train"
12383,"mexican","train"
47634,"italian","train"
42659,"chinese","train"
18669,"italian","train"
11391,"italian","train"
25928,"italian","train"
41650,"irish","train"
1584,"southern_us","train"
32962,"southern_us","train"
11539,"mexican","train"
34813,"indian","train"
17379,"italian","train"
21858,"italian","train"
33777,"chinese","train"
23989,"italian","train"
39530,"thai","train"
21717,"italian","train"
28424,"mexican","train"
20581,"chinese","train"
38511,"chinese","train"
6926,"russian","train"
7405,"mexican","train"
3841,"southern_us","train"
40125,"italian","train"
45194,"brazilian","train"
14636,"british","train"
1237,"british","train"
28411,"italian","train"
49389,"indian","train"
36941,"chinese","train"
1798,"moroccan","train"
12381,"irish","train"
32131,"southern_us","train"
40476,"indian","train"
31312,"italian","train"
41975,"indian","train"
24591,"cajun_creole","train"
27442,"japanese","train"
31508,"chinese","train"
37951,"british","train"
8033,"southern_us","train"
23434,"italian","train"
44604,"chinese","train"
35084,"vietnamese","train"
39229,"chinese","train"
9171,"russian","train"
19897,"vietnamese","train"
2545,"italian","train"
44091,"spanish","train"
19223,"southern_us","train"
6996,"mexican","train"
38488,"italian","train"
26960,"southern_us","train"
34822,"moroccan","train"
47430,"jamaican","train"
4729,"mexican","train"
24578,"vietnamese","train"
20699,"italian","train"
48125,"moroccan","train"
26865,"jamaican","train"
34101,"italian","train"
1460,"italian","train"
20556,"jamaican","train"
27875,"southern_us","train"
48858,"chinese","train"
20404,"mexican","train"
15064,"mexican","train"
8780,"russian","train"
31015,"french","train"
892,"mexican","train"
40414,"indian","train"
28822,"italian","train"
12619,"british","train"
32967,"italian","train"
30559,"filipino","train"
46801,"vietnamese","train"
31362,"mexican","train"
4344,"french","train"
46036,"mexican","train"
47772,"greek","train"
3784,"southern_us","train"
4098,"thai","train"
27291,"french","train"
10599,"mexican","train"
1462,"italian","train"
17708,"vietnamese","train"
27936,"indian","train"
12597,"mexican","train"
3672,"mexican","train"
212,"southern_us","train"
12728,"moroccan","train"
46503,"italian","train"
49178,"moroccan","train"
11461,"french","train"
45669,"mexican","train"
8412,"mexican","train"
1453,"mexican","train"
5815,"italian","train"
49385,"italian","train"
32497,"french","train"
0,"spanish","train"
22121,"mexican","train"
45521,"indian","train"
41959,"french","train"
27229,"jamaican","train"
49061,"russian","train"
40916,"cajun_creole","train"
4417,"cajun_creole","train"
19830,"mexican","train"
46489,"italian","train"
47329,"mexican","train"
396,"mexican","train"
34577,"italian","train"
17662,"chinese","train"
12675,"mexican","train"
13907,"southern_us","train"
6214,"italian","train"
9364,"vietnamese","train"
46649,"spanish","train"
681,"chinese","train"
46468,"chinese","train"
28546,"greek","train"
22123,"french","train"
1220,"italian","train"
27703,"southern_us","train"
39620,"french","train"
18185,"greek","train"
28698,"chinese","train"
13490,"mexican","train"
10529,"cajun_creole","train"
29692,"japanese","train"
15361,"moroccan","train"
43564,"moroccan","train"
7735,"french","train"
24360,"southern_us","train"
49529,"mexican","train"
35000,"italian","train"
19006,"italian","train"
40934,"british","train"
9013,"italian","train"
7162,"indian","train"
43176,"greek","train"
31947,"italian","train"
28107,"chinese","train"
15834,"filipino","train"
22049,"japanese","train"
42887,"greek","train"
37912,"italian","train"
18889,"cajun_creole","train"
30301,"french","train"
38718,"british","train"
35950,"italian","train"
41723,"spanish","train"
11381,"thai","train"
31424,"chinese","train"
23110,"cajun_creole","train"
23016,"thai","train"
43508,"indian","train"
27533,"korean","train"
41862,"mexican","train"
25209,"italian","train"
47878,"chinese","train"
28335,"italian","train"
4242,"cajun_creole","train"
15626,"italian","train"
7648,"indian","train"
2815,"british","train"
2001,"indian","train"
34185,"spanish","train"
14876,"moroccan","train"
17426,"japanese","train"
19537,"moroccan","train"
26146,"italian","train"
32068,"japanese","train"
30381,"cajun_creole","train"
35622,"indian","train"
42814,"mexican","train"
19835,"indian","train"
35108,"chinese","train"
33179,"mexican","train"
38968,"british","train"
24290,"chinese","train"
15829,"mexican","train"
44477,"chinese","train"
11139,"greek","train"
44708,"cajun_creole","train"
40590,"greek","train"
25565,"french","train"
27006,"japanese","train"
48596,"italian","train"
168,"british","train"
958,"southern_us","train"
42356,"cajun_creole","train"
22786,"french","train"
12737,"italian","train"
21653,"mexican","train"
47077,"thai","train"
4720,"greek","train"
9037,"mexican","train"
31259,"chinese","train"
46322,"southern_us","train"
27912,"italian","train"
26007,"jamaican","train"
8100,"indian","train"
29266,"mexican","train"
23933,"moroccan","train"
49480,"chinese","train"
23234,"southern_us","train"
44834,"irish","train"
31213,"japanese","train"
43220,"chinese","train"
45630,"southern_us","train"
31597,"mexican","train"
36386,"chinese","train"
12304,"jamaican","train"
18845,"italian","train"
23492,"southern_us","train"
20101,"italian","train"
45626,"italian","train"
7676,"british","train"
36416,"southern_us","train"
6961,"southern_us","train"
39695,"southern_us","train"
31048,"greek","train"
31931,"french","train"
12822,"italian","train"
46853,"mexican","train"
10952,"moroccan","train"
42598,"mexican","train"
20172,"indian","train"
10154,"brazilian","train"
24482,"italian","train"
32624,"mexican","train"
28893,"mexican","train"
31435,"southern_us","train"
20346,"italian","train"
29554,"brazilian","train"
26326,"mexican","train"
32817,"indian","train"
20716,"jamaican","train"
48676,"southern_us","train"
17913,"italian","train"
25829,"brazilian","train"
40238,"mexican","train"
26382,"italian","train"
29079,"indian","train"
42165,"moroccan","train"
27171,"spanish","train"
4243,"british","train"
5296,"indian","train"
1863,"italian","train"
7008,"mexican","train"
45311,"chinese","train"
19899,"mexican","train"
23598,"mexican","train"
19921,"vietnamese","train"
3534,"greek","train"
41818,"italian","train"
3177,"russian","train"
31796,"italian","train"
48579,"japanese","train"
35741,"southern_us","train"
22685,"irish","train"
12025,"mexican","train"
16517,"chinese","train"
41513,"korean","train"
15569,"filipino","train"
44428,"indian","train"
19730,"french","train"
32487,"french","train"
46657,"vietnamese","train"
2158,"thai","train"
32329,"southern_us","train"
18863,"japanese","train"
3122,"french","train"
28325,"brazilian","train"
11249,"mexican","train"
9127,"french","train"
5681,"mexican","train"
593,"southern_us","train"
31461,"mexican","train"
7554,"mexican","train"
49539,"mexican","train"
8215,"italian","train"
36662,"mexican","train"
37274,"moroccan","train"
47202,"chinese","train"
32943,"italian","train"
15411,"mexican","train"
17148,"french","train"
11547,"italian","train"
20388,"italian","train"
36273,"italian","train"
25642,"mexican","train"
29929,"french","train"
3914,"french","train"
4911,"mexican","train"
17630,"chinese","train"
8824,"french","train"
13335,"italian","train"
5654,"thai","train"
45306,"japanese","train"
47142,"french","train"
11345,"french","train"
36861,"korean","train"
11845,"indian","train"
19251,"southern_us","train"
15838,"southern_us","train"
4339,"southern_us","train"
2550,"indian","train"
34516,"mexican","train"
5515,"greek","train"
44763,"moroccan","train"
14013,"cajun_creole","train"
844,"greek","train"
14284,"french","train"
25217,"chinese","train"
46506,"mexican","train"
14959,"moroccan","train"
31698,"italian","train"
5574,"italian","train"
17388,"japanese","train"
33610,"british","train"
33959,"french","train"
38928,"thai","train"
9751,"japanese","train"
39716,"french","train"
46485,"moroccan","train"
3613,"southern_us","train"
40065,"spanish","train"
42170,"japanese","train"
46875,"indian","train"
18330,"indian","train"
21950,"italian","train"
27519,"british","train"
30524,"mexican","train"
17923,"italian","train"
13551,"italian","train"
33662,"chinese","train"
28855,"italian","train"
4409,"indian","train"
9767,"irish","train"
37276,"filipino","train"
1229,"british","train"
40293,"thai","train"
8106,"thai","train"
14920,"irish","train"
5278,"italian","train"
22017,"thai","train"
9354,"mexican","train"
45693,"indian","train"
21045,"korean","train"
10673,"italian","train"
21598,"japanese","train"
21763,"mexican","train"
18430,"brazilian","train"
3660,"french","train"
38145,"french","train"
48064,"indian","train"
33951,"greek","train"
35836,"southern_us","train"
44388,"italian","train"
31093,"french","train"
8044,"mexican","train"
26518,"italian","train"
16318,"southern_us","train"
9387,"thai","train"
29817,"indian","train"
20934,"italian","train"
33043,"indian","train"
45572,"cajun_creole","train"
46416,"southern_us","train"
15250,"southern_us","train"
27862,"vietnamese","train"
29580,"italian","train"
35386,"italian","train"
3170,"mexican","train"
1396,"indian","train"
14194,"italian","train"
21444,"mexican","train"
10960,"italian","train"
9241,"chinese","train"
6813,"spanish","train"
25687,"indian","train"
34418,"southern_us","train"
29389,"thai","train"
18884,"brazilian","train"
32519,"greek","train"
26994,"british","train"
36536,"chinese","train"
33799,"french","train"
5580,"southern_us","train"
34854,"mexican","train"
23132,"chinese","train"
40900,"italian","train"
17929,"mexican","train"
11862,"italian","train"
22594,"french","train"
39540,"cajun_creole","train"
4860,"filipino","train"
30924,"italian","train"
8463,"french","train"
35521,"french","train"
21799,"southern_us","train"
45507,"indian","train"
8453,"italian","train"
3074,"greek","train"
11755,"french","train"
17510,"italian","train"
43483,"cajun_creole","train"
12295,"greek","train"
13122,"mexican","train"
44070,"mexican","train"
44115,"chinese","train"
42375,"italian","train"
28989,"jamaican","train"
36117,"chinese","train"
9021,"french","train"
17906,"french","train"
20261,"southern_us","train"
11374,"italian","train"
20687,"italian","train"
31328,"jamaican","train"
3414,"chinese","train"
17802,"mexican","train"
7628,"southern_us","train"
21820,"mexican","train"
31480,"mexican","train"
30955,"mexican","train"
20436,"mexican","train"
30850,"italian","train"
27774,"southern_us","train"
6035,"french","train"
28856,"irish","train"
19250,"italian","train"
26978,"indian","train"
4264,"italian","train"
19322,"greek","train"
48198,"russian","train"
49348,"italian","train"
15888,"chinese","train"
10374,"indian","train"
11639,"korean","train"
35875,"mexican","train"
16808,"japanese","train"
35842,"southern_us","train"
43935,"italian","train"
10904,"korean","train"
37149,"southern_us","train"
40448,"french","train"
9307,"japanese","train"
39159,"thai","train"
30671,"thai","train"
45491,"italian","train"
12491,"jamaican","train"
2948,"mexican","train"
15099,"spanish","train"
18838,"mexican","train"
31753,"italian","train"
28805,"russian","train"
28427,"southern_us","train"
40952,"cajun_creole","train"
18834,"southern_us","train"
20034,"southern_us","train"
48484,"mexican","train"
29058,"italian","train"
18828,"greek","train"
23993,"italian","train"
35856,"french","train"
36928,"mexican","train"
6930,"southern_us","train"
36164,"indian","train"
2197,"irish","train"
14550,"italian","train"
15500,"cajun_creole","train"
30606,"indian","train"
43393,"jamaican","train"
31694,"thai","train"
5754,"vietnamese","train"
9826,"french","train"
30288,"southern_us","train"
47839,"southern_us","train"
